id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL134_L_1981_06_002_03_1_PF_02","1981-06-14","Élections législatives;France;Assemblée Nationale;Ve République","Élections législatives de 1981, Aisne - 02, circonscription n°03 : profession de foi de Louis Hennebelle au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","3","https://ia803403.us.archive.org/17/items/EL134_L_1981_06_002_03_1_PF_02/EL134_L_1981_06_002_03_1_PF_02_000.jpg;https://ia803403.us.archive.org/17/items/EL134_L_1981_06_002_03_1_PF_02/EL134_L_1981_06_002_03_1_PF_02_001.jpg","https://ia803403.us.archive.org/17/items/EL134_L_1981_06_002_03_1_PF_02/EL134_L_1981_06_002_03_1_PF_02.pdf","https://ia803403.us.archive.org/17/items/EL134_L_1981_06_002_03_1_PF_02/EL134_L_1981_06_002_03_1_PF_02_djvu.txt","Hennebelle","Louis","homme","59","59","entre 50 et 59 ans","médecin généraliste","maire;conseiller général","non mentionné","socio-caritatif;école;local","non mentionné","libéraux","Union pour une nouvelle majorité","oui","Bry","Pierre","homme","57","57","entre 50 et 59 ans","commerçant","maire;conseiller général","non mentionné","local","non mentionné","libéraux","Union pour une nouvelle majorité","oui"
"EL134_L_1981_06_002_03_1_PF_03","1981-06-14","Assemblée Nationale;Ve République;Élections législatives;France","Élections législatives de 1981, Aisne - 02, circonscription n°03 : profession de foi de Jean-Pierre Balligand au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","3","https://ia601805.us.archive.org/8/items/EL134_L_1981_06_002_03_1_PF_03/EL134_L_1981_06_002_03_1_PF_03_000.jpg;https://ia601805.us.archive.org/8/items/EL134_L_1981_06_002_03_1_PF_03/EL134_L_1981_06_002_03_1_PF_03_001.jpg","https://ia601805.us.archive.org/8/items/EL134_L_1981_06_002_03_1_PF_03/EL134_L_1981_06_002_03_1_PF_03.pdf","https://ia601805.us.archive.org/8/items/EL134_L_1981_06_002_03_1_PF_03/EL134_L_1981_06_002_03_1_PF_03_djvu.txt","Balligand","Jean-Pierre","homme","non mentionné","non mentionné","non mentionné","assistant parlementaire","adjoint au maire;conseiller général","député suppléant","non mentionné","non mentionné","Parti socialiste","non mentionné","non","Manesse","Lucien","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non"
"EL134_L_1981_06_002_04_1_PF_01","1981-06-14","Élections législatives;France;Ve République;Assemblée Nationale","Élections législatives de 1981, Aisne - 02, circonscription n°04 : profession de foi de Roland Renard au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","4","https://ia803404.us.archive.org/18/items/EL134_L_1981_06_002_04_1_PF_01/EL134_L_1981_06_002_04_1_PF_01_000.jpg;https://ia803404.us.archive.org/18/items/EL134_L_1981_06_002_04_1_PF_01/EL134_L_1981_06_002_04_1_PF_01_001.jpg","https://ia803404.us.archive.org/18/items/EL134_L_1981_06_002_04_1_PF_01/EL134_L_1981_06_002_04_1_PF_01.pdf","https://ia803404.us.archive.org/18/items/EL134_L_1981_06_002_04_1_PF_01/EL134_L_1981_06_002_04_1_PF_01_djvu.txt","Renard","Roland","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général","député","non mentionné","non mentionné","Parti communiste français","Union de la gauche","non","Kroczek","Edouard","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","député suppléant","non mentionné","non mentionné","Parti communiste français","Union de la gauche","non"
"EL134_L_1981_06_002_04_1_PF_02","1981-06-14","Élections législatives;Assemblée Nationale;Ve République;France","Élections législatives de 1981, Aisne - 02, circonscription n°04 : profession de foi de Jacques de Brosses au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","4","https://ia601801.us.archive.org/11/items/EL134_L_1981_06_002_04_1_PF_02/EL134_L_1981_06_002_04_1_PF_02_000.jpg;https://ia601801.us.archive.org/11/items/EL134_L_1981_06_002_04_1_PF_02/EL134_L_1981_06_002_04_1_PF_02_001.jpg","https://ia601801.us.archive.org/11/items/EL134_L_1981_06_002_04_1_PF_02/EL134_L_1981_06_002_04_1_PF_02.pdf","https://ia601801.us.archive.org/11/items/EL134_L_1981_06_002_04_1_PF_02/EL134_L_1981_06_002_04_1_PF_02_djvu.txt","Brosses","Jacques de","homme","non mentionné","non mentionné","non mentionné","assureur","non mentionné","non mentionné","professionnel","non mentionné","non mentionné","Union pour une nouvelle majorité","non","Martin","Hugues","homme","non mentionné","non mentionné","non mentionné","docteur en médecine","conseiller général;conseiller municipal","non mentionné","non mentionné","non mentionné","non mentionné","Union pour une nouvelle majorité","non"
"EL134_L_1981_06_002_04_1_PF_03","1981-06-14","Ve République;Assemblée Nationale;France;Élections législatives","Élections législatives de 1981, Aisne - 02, circonscription n°04 : profession de foi de Jacques Desallangres au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","4","https://ia801800.us.archive.org/15/items/EL134_L_1981_06_002_04_1_PF_03/EL134_L_1981_06_002_04_1_PF_03_000.jpg;https://ia801800.us.archive.org/15/items/EL134_L_1981_06_002_04_1_PF_03/EL134_L_1981_06_002_04_1_PF_03_001.jpg","https://ia801800.us.archive.org/15/items/EL134_L_1981_06_002_04_1_PF_03/EL134_L_1981_06_002_04_1_PF_03.pdf","https://ia801800.us.archive.org/15/items/EL134_L_1981_06_002_04_1_PF_03/EL134_L_1981_06_002_04_1_PF_03_djvu.txt","Desallangres","Jacques","homme","45","45","entre 40 et 49 ans","journaliste","non mentionné","non mentionné","école;culture;non précisé","non mentionné","Parti socialiste","non mentionné","oui","Julien","Henri","homme","non mentionné","non mentionné","non mentionné","non mentionné","adjoint au maire","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non"
"EL134_L_1981_06_002_05_1_PF_01","1981-06-14","Assemblée Nationale;Élections législatives;France;Ve République","Élections législatives de 1981, Aisne - 02, circonscription n°05 : profession de foi de Bernard Lefranc au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","5","https://ia803401.us.archive.org/16/items/EL134_L_1981_06_002_05_1_PF_01/EL134_L_1981_06_002_05_1_PF_01_000.jpg;https://ia803401.us.archive.org/16/items/EL134_L_1981_06_002_05_1_PF_01/EL134_L_1981_06_002_05_1_PF_01_001.jpg","https://ia803401.us.archive.org/16/items/EL134_L_1981_06_002_05_1_PF_01/EL134_L_1981_06_002_05_1_PF_01.pdf","https://ia803401.us.archive.org/16/items/EL134_L_1981_06_002_05_1_PF_01/EL134_L_1981_06_002_05_1_PF_01_djvu.txt","Lefranc","Bernard","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","non mentionné","non mentionné","Parti socialiste;Mouvement des radicaux de gauche","non mentionné","non","Bouaziz","Georges","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti socialiste;Mouvement des radicaux de gauche","non mentionné","non"
"EL134_L_1981_06_002_05_1_PF_02","1981-06-14","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Aisne - 02, circonscription n°05 : profession de foi de André Rossi au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","5","https://ia903403.us.archive.org/7/items/EL134_L_1981_06_002_05_1_PF_02/EL134_L_1981_06_002_05_1_PF_02_000.jpg;https://ia903403.us.archive.org/7/items/EL134_L_1981_06_002_05_1_PF_02/EL134_L_1981_06_002_05_1_PF_02_001.jpg","https://ia903403.us.archive.org/7/items/EL134_L_1981_06_002_05_1_PF_02/EL134_L_1981_06_002_05_1_PF_02.pdf","https://ia903403.us.archive.org/7/items/EL134_L_1981_06_002_05_1_PF_02/EL134_L_1981_06_002_05_1_PF_02_djvu.txt","Rossi","André","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","député","non mentionné","non mentionné","non mentionné","non mentionné","non","Legé","Daniel","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL134_L_1981_06_002_05_1_PF_03","1981-06-14","Élections législatives;France;Ve République;Assemblée Nationale","Élections législatives de 1981, Aisne - 02, circonscription n°05 : profession de foi de Gilbert Cottinet au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","5","https://ia903401.us.archive.org/18/items/EL134_L_1981_06_002_05_1_PF_03/EL134_L_1981_06_002_05_1_PF_03_000.jpg;https://ia903401.us.archive.org/18/items/EL134_L_1981_06_002_05_1_PF_03/EL134_L_1981_06_002_05_1_PF_03_001.jpg","https://ia903401.us.archive.org/18/items/EL134_L_1981_06_002_05_1_PF_03/EL134_L_1981_06_002_05_1_PF_03.pdf","https://ia903401.us.archive.org/18/items/EL134_L_1981_06_002_05_1_PF_03/EL134_L_1981_06_002_05_1_PF_03_djvu.txt","Cottinet","Gilbert","homme","34","34","entre 30 et 39 ans","ingénieur","non mentionné","non mentionné","non mentionné","non mentionné","Front national","non mentionné","non","Bonnel","Jean","homme","44","44","entre 40 et 49 ans","artisan commerçant","adjoint au maire","non mentionné","non mentionné","célibataire","Front national","non mentionné","non"
"EL134_L_1981_06_002_05_1_PF_04","1981-06-14","Ve République;Assemblée Nationale;Élections législatives;France","Élections législatives de 1981, Aisne - 02, circonscription n°05 : profession de foi de Pierre Lemret au tour 1","législatives","1","EL134","02","Aisne","02 - Aisne","5","https://ia803405.us.archive.org/2/items/EL134_L_1981_06_002_05_1_PF_04/EL134_L_1981_06_002_05_1_PF_04_000.jpg;https://ia803405.us.archive.org/2/items/EL134_L_1981_06_002_05_1_PF_04/EL134_L_1981_06_002_05_1_PF_04_001.jpg","https://ia803405.us.archive.org/2/items/EL134_L_1981_06_002_05_1_PF_04/EL134_L_1981_06_002_05_1_PF_04.pdf","https://ia803405.us.archive.org/2/items/EL134_L_1981_06_002_05_1_PF_04/EL134_L_1981_06_002_05_1_PF_04_djvu.txt","Lemret","Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général;conseiller municipal","non mentionné","non mentionné","non mentionné","Parti communiste français","Union de la gauche","non","Debacq","Michel","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire-adjoint","non mentionné","syndicat","non mentionné","Parti communiste français","Union de la gauche","non"
"EL134_L_1981_06_003_01_1_PF_01","1981-06-14","Ve République;France;Assemblée Nationale;Élections législatives","Élections législatives de 1981, Allier - 03, circonscription n°01 : profession de foi de Hector Rolland au tour 1","législatives","1","EL134","03","Allier","03 - Allier","1","https://ia903401.us.archive.org/7/items/EL134_L_1981_06_003_01_1_PF_01/EL134_L_1981_06_003_01_1_PF_01_000.jpg;https://ia903401.us.archive.org/7/items/EL134_L_1981_06_003_01_1_PF_01/EL134_L_1981_06_003_01_1_PF_01_001.jpg","https://ia903401.us.archive.org/7/items/EL134_L_1981_06_003_01_1_PF_01/EL134_L_1981_06_003_01_1_PF_01.pdf","https://ia903401.us.archive.org/7/items/EL134_L_1981_06_003_01_1_PF_01/EL134_L_1981_06_003_01_1_PF_01_djvu.txt","Rolland","Hector","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général;conseiller régional","député","non mentionné","non mentionné","Rassemblement pour la République","Union pour une nouvelle majorité","non","Descreaux","Raymond","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République","Union pour une nouvelle majorité","non"
"EL134_L_1981_06_003_01_1_PF_02","1981-06-14","Élections législatives;Ve République;Assemblée Nationale;France","Élections législatives de 1981, Allier - 03, circonscription n°01 : profession de foi de Pierre Guillaumin au tour 1","législatives","1","EL134","03","Allier","03 - Allier","1","https://ia801804.us.archive.org/21/items/EL134_L_1981_06_003_01_1_PF_02/EL134_L_1981_06_003_01_1_PF_02_000.jpg;https://ia801804.us.archive.org/21/items/EL134_L_1981_06_003_01_1_PF_02/EL134_L_1981_06_003_01_1_PF_02_001.jpg","https://ia801804.us.archive.org/21/items/EL134_L_1981_06_003_01_1_PF_02/EL134_L_1981_06_003_01_1_PF_02.pdf","https://ia801804.us.archive.org/21/items/EL134_L_1981_06_003_01_1_PF_02/EL134_L_1981_06_003_01_1_PF_02_djvu.txt","Guillaumin","Pierre","homme","54","54","entre 50 et 59 ans","instituteur","non mentionné","non mentionné","syndicat","non mentionné","Parti communiste français","Union de la gauche","non","Zilber","Jacques","homme","53","53","entre 50 et 59 ans","docteur en médecine","non mentionné","non mentionné","école;droits de l'homme","non mentionné","Parti communiste français","Union de la gauche","non"
"EL134_L_1981_06_003_01_1_PF_03","1981-06-14","Élections législatives;France;Assemblée Nationale;Ve République","Élections législatives de 1981, Allier - 03, circonscription n°01 : profession de foi de Dominique Pin au tour 1","législatives","1","EL134","03","Allier","03 - Allier","1","https://ia903403.us.archive.org/28/items/EL134_L_1981_06_003_01_1_PF_03/EL134_L_1981_06_003_01_1_PF_03_000.jpg;https://ia903403.us.archive.org/28/items/EL134_L_1981_06_003_01_1_PF_03/EL134_L_1981_06_003_01_1_PF_03_001.jpg","https://ia903403.us.archive.org/28/items/EL134_L_1981_06_003_01_1_PF_03/EL134_L_1981_06_003_01_1_PF_03.pdf","https://ia903403.us.archive.org/28/items/EL134_L_1981_06_003_01_1_PF_03/EL134_L_1981_06_003_01_1_PF_03_djvu.txt","Pin","Dominique","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","aucun parti politique","non mentionné","non","Semenioukoff","Michel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","aucun parti politique","non mentionné","non"
"EL134_L_1981_06_003_01_1_PF_04","1981-06-14","Élections législatives;Ve République;Assemblée Nationale;France","Élections législatives de 1981, Allier - 03, circonscription n°01 : profession de foi de Jean-Paul Desgranges au tour 1","législatives","1","EL134","03","Allier","03 - Allier","1","https://ia903407.us.archive.org/1/items/EL134_L_1981_06_003_01_1_PF_04/EL134_L_1981_06_003_01_1_PF_04_000.jpg;https://ia903407.us.archive.org/1/items/EL134_L_1981_06_003_01_1_PF_04/EL134_L_1981_06_003_01_1_PF_04_001.jpg","https://ia903407.us.archive.org/1/items/EL134_L_1981_06_003_01_1_PF_04/EL134_L_1981_06_003_01_1_PF_04.pdf","https://ia903407.us.archive.org/1/items/EL134_L_1981_06_003_01_1_PF_04/EL134_L_1981_06_003_01_1_PF_04_djvu.txt","Desgranges","Jean-Paul","homme","48","48","entre 40 et 49 ans","professeur collège","maire;conseiller général","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non","Migeon","René","homme","40","40","entre 40 et 49 ans","médecin","conseiller général","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non"
"EL134_L_1981_06_003_02_1_PF_01","1981-06-14","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Allier - 03, circonscription n°02 : profession de foi de Michelle Loux au tour 1","législatives","1","EL134","03","Allier","03 - Allier","2","https://ia801806.us.archive.org/23/items/EL134_L_1981_06_003_02_1_PF_01/EL134_L_1981_06_003_02_1_PF_01_000.jpg;https://ia801806.us.archive.org/23/items/EL134_L_1981_06_003_02_1_PF_01/EL134_L_1981_06_003_02_1_PF_01_001.jpg","https://ia801806.us.archive.org/23/items/EL134_L_1981_06_003_02_1_PF_01/EL134_L_1981_06_003_02_1_PF_01.pdf","https://ia801806.us.archive.org/23/items/EL134_L_1981_06_003_02_1_PF_01/EL134_L_1981_06_003_02_1_PF_01_djvu.txt","Loux","Michelle","femme","36","36","entre 30 et 39 ans","aide-chimiste","non mentionné","non mentionné","non mentionné","non mentionné","Lutte ouvrière","non mentionné","non","Costes","Yvette","femme","37","37","entre 30 et 39 ans","employée hôpital","non mentionné","non mentionné","non mentionné","non mentionné","Lutte ouvrière","non mentionné","non"
